"day","month","year","time","speed_limit","maximum_speed","vehicles_count","hourly_count","LAT","LNG"
5,5,2016,7,0,0,0,1795,-37.817321,144.967349
5,5,2016,7,0,0,0,528,-37.815058,144.966617
5,5,2016,7,0,0,0,335,-37.821407,144.968775
5,5,2016,7,0,0,0,138,-37.800473,144.964411
5,5,2016,7,0,0,0,192,-37.813076,144.968004
5,5,2016,7,0,0,0,227,-37.815372,144.974894
5,5,2016,7,0,0,0,1279,-37.817768,144.967191
5,5,2016,7,0,0,0,76,-37.812618,144.965491
5,5,2016,7,0,0,0,294,-37.81296,144.963769
5,5,2016,7,0,0,0,226,-37.815329,144.973305
5,5,2016,7,0,0,0,827,-37.814334,144.972395
5,5,2016,7,0,0,0,897,-37.814457,144.973654
5,5,2016,7,0,0,0,702,-37.819493,144.954064
5,5,2016,7,0,0,0,79,-37.796674,144.964864
5,5,2016,7,0,0,0,221,-37.813911,144.969905
5,5,2016,7,0,0,0,408,-37.818121,144.95728
5,5,2016,7,0,0,0,576,-37.818752,144.974262
5,5,2016,7,0,0,0,239,-37.813887,144.964405
5,5,2016,7,0,0,0,52,-37.789285,144.968952
5,5,2016,7,0,0,0,101,-37.78881,144.965314
5,5,2016,7,0,0,0,52,-37.810551,144.970219
5,5,2016,7,0,0,0,720,-37.815961,144.966504
5,5,2016,7,0,0,0,2336,-37.812161,144.956369
5,5,2016,7,0,0,0,1916,-37.818271,144.967062
5,5,2016,7,0,0,0,2261,-37.819031,144.954035
5,5,2016,7,0,0,0,199,-37.812227,144.962225
5,5,2016,7,0,0,0,424,-37.81083,144.963134
5,5,2016,7,0,0,0,539,-37.825394,144.953111
5,5,2016,7,0,0,0,174,-37.814252,144.942659
5,5,2016,7,0,0,0,1000,-37.819261,144.968357
5,5,2016,7,0,0,0,358,-37.80758,144.956785
5,5,2016,7,0,0,0,58,-37.80758,144.956785
5,5,2016,7,0,0,0,217,-37.812646,144.959686
5,5,2016,7,0,0,0,630,-37.820034,144.963055
5,5,2016,7,0,0,0,156,-37.798933,144.963945
5,5,2016,7,0,0,0,1714,-37.829,144.957
5,5,2016,7,0,0,0,1537,-37.818285,144.952776
5,5,2016,7,0,0,0,289,-37.809809,144.96519
5,5,2016,7,0,0,0,977,-37.821222,144.968534
5,5,2016,7,0,0,0,398,-37.806426,144.960759
5,5,2016,7,0,0,0,45,-37.815423,144.939177
5,5,2016,7,0,0,0,271,-37.823926,144.94719
5,5,2016,8,0,0,0,726,-37.808527,144.971467
5,5,2016,8,0,0,0,3738,-37.817321,144.967349
5,5,2016,8,0,0,0,1198,-37.815058,144.966617
5,5,2016,8,0,0,0,609,-37.821407,144.968775
5,5,2016,8,0,0,0,473,-37.800473,144.964411
5,5,2016,8,0,0,0,353,-37.813076,144.968004
5,5,2016,8,0,0,0,502,-37.815372,144.974894
5,5,2016,8,0,0,0,2567,-37.817768,144.967191
5,5,2016,8,0,0,0,212,-37.812618,144.965491
5,5,2016,8,0,0,0,918,-37.81296,144.963769
5,5,2016,8,0,0,0,292,-37.815329,144.973305
5,5,2016,8,0,0,0,1911,-37.814334,144.972395
5,5,2016,8,0,0,0,1912,-37.814457,144.973654
5,5,2016,8,0,0,0,1374,-37.819493,144.954064
5,5,2016,8,0,0,0,193,-37.796674,144.964864
5,5,2016,8,0,0,0,560,-37.813911,144.969905
5,5,2016,8,0,0,0,865,-37.818121,144.95728
5,5,2016,8,0,0,0,974,-37.818752,144.974262
5,5,2016,8,0,0,0,627,-37.813887,144.964405
5,5,2016,8,0,0,0,150,-37.789285,144.968952
5,5,2016,8,0,0,0,162,-37.78881,144.965314
5,5,2016,8,0,0,0,131,-37.810551,144.970219
5,5,2016,8,0,0,0,1567,-37.815961,144.966504
5,5,2016,8,0,0,0,5159,-37.812161,144.956369
5,5,2016,8,0,0,0,4341,-37.818271,144.967062
5,5,2016,8,0,0,0,4298,-37.819031,144.954035
5,5,2016,8,0,0,0,481,-37.812227,144.962225
5,5,2016,8,0,0,0,862,-37.81083,144.963134
5,5,2016,8,0,0,0,977,-37.825394,144.953111
5,5,2016,8,0,0,0,243,-37.814252,144.942659
5,5,2016,8,0,0,0,1956,-37.819261,144.968357
5,5,2016,8,0,0,0,726,-37.80758,144.956785
5,5,2016,8,0,0,0,172,-37.80758,144.956785
5,5,2016,8,0,0,0,693,-37.812646,144.959686
5,5,2016,8,0,0,0,1353,-37.820034,144.963055
5,5,2016,8,0,0,0,567,-37.798933,144.963945
5,5,2016,8,0,0,0,3276,-37.829,144.957
5,5,2016,8,0,0,0,3135,-37.818285,144.952776
5,5,2016,8,0,0,0,752,-37.809809,144.96519
5,5,2016,8,0,0,0,1920,-37.821222,144.968534
5,5,2016,8,0,0,0,607,-37.806426,144.960759
5,5,2016,8,0,0,0,66,-37.815423,144.939177
5,5,2016,8,0,0,0,407,-37.823926,144.94719
5,5,2016,9,0,0,0,603,-37.808527,144.971467
5,5,2016,9,0,0,0,2879,-37.817321,144.967349
5,5,2016,9,0,0,0,1213,-37.815058,144.966617
5,5,2016,9,0,0,0,335,-37.821407,144.968775
5,5,2016,9,0,0,0,622,-37.800473,144.964411
5,5,2016,9,0,0,0,436,-37.813076,144.968004
5,5,2016,9,0,0,0,402,-37.815372,144.974894
5,5,2016,9,0,0,0,1813,-37.817768,144.967191
5,5,2016,9,0,0,0,199,-37.812618,144.965491
5,5,2016,9,0,0,0,1076,-37.81296,144.963769
5,5,2016,9,0,0,0,201,-37.815329,144.973305
5,5,2016,9,0,0,0,1025,-37.814334,144.972395
5,5,2016,9,0,0,0,1313,-37.814457,144.973654
5,5,2016,9,0,0,0,816,-37.819493,144.954064
5,5,2016,9,0,0,0,258,-37.796674,144.964864
5,5,2016,9,0,0,0,491,-37.813911,144.969905
5,5,2016,9,0,0,0,870,-37.818121,144.95728
5,5,2016,9,0,0,0,435,-37.818752,144.974262
5,5,2016,9,0,0,0,717,-37.813887,144.964405
5,5,2016,9,0,0,0,109,-37.789285,144.968952
5,5,2016,9,0,0,0,164,-37.78881,144.965314
5,5,2016,9,0,0,0,166,-37.810551,144.970219
5,5,2016,9,0,0,0,1075,-37.815961,144.966504
5,5,2016,9,0,0,0,2659,-37.812161,144.956369
5,5,2016,9,0,0,0,2126,-37.818271,144.967062
5,5,2016,9,0,0,0,2577,-37.819031,144.954035
5,5,2016,9,0,0,0,321,-37.812227,144.962225
5,5,2016,9,0,0,0,890,-37.81083,144.963134
5,5,2016,9,0,0,0,697,-37.825394,144.953111
5,5,2016,9,0,0,0,157,-37.814252,144.942659
5,5,2016,9,0,0,0,1525,-37.819261,144.968357
5,5,2016,9,0,0,0,828,-37.80758,144.956785
5,5,2016,9,0,0,0,151,-37.80758,144.956785
5,5,2016,9,0,0,0,509,-37.812646,144.959686
5,5,2016,9,0,0,0,584,-37.820034,144.963055
5,5,2016,9,0,0,0,700,-37.798933,144.963945
5,5,2016,9,0,0,0,1869,-37.829,144.957
5,5,2016,9,0,0,0,1531,-37.818285,144.952776
5,5,2016,9,0,0,0,719,-37.809809,144.96519
5,5,2016,9,0,0,0,1466,-37.821222,144.968534
5,5,2016,9,0,0,0,369,-37.806426,144.960759
5,5,2016,9,0,0,0,51,-37.815423,144.939177
5,5,2016,9,0,0,0,208,-37.823926,144.94719
5,5,2016,10,0,0,0,531,-37.808527,144.971467
5,5,2016,10,0,0,0,2645,-37.817321,144.967349
5,5,2016,10,0,0,0,1632,-37.815058,144.966617
5,5,2016,10,0,0,0,397,-37.821407,144.968775
5,5,2016,10,0,0,0,632,-37.800473,144.964411
5,5,2016,10,0,0,0,466,-37.813076,144.968004
5,5,2016,10,0,0,0,200,-37.815372,144.974894
5,5,2016,10,0,0,0,1485,-37.817768,144.967191
5,5,2016,10,0,0,0,385,-37.812618,144.965491
5,5,2016,10,0,0,0,1463,-37.81296,144.963769
5,5,2016,10,0,0,0,186,-37.815329,144.973305
5,5,2016,10,0,0,0,496,-37.814334,144.972395
5,5,2016,10,0,0,0,829,-37.814457,144.973654
5,5,2016,10,0,0,0,488,-37.819493,144.954064
5,5,2016,10,0,0,0,254,-37.796674,144.964864
5,5,2016,10,0,0,0,412,-37.813911,144.969905
5,5,2016,10,0,0,0,1100,-37.818121,144.95728
5,5,2016,10,0,0,0,411,-37.818752,144.974262
5,5,2016,10,0,0,0,1185,-37.813887,144.964405
5,5,2016,10,0,0,0,148,-37.789285,144.968952
5,5,2016,10,0,0,0,216,-37.78881,144.965314
5,5,2016,10,0,0,0,220,-37.810551,144.970219
5,5,2016,10,0,0,0,908,-37.815961,144.966504
5,5,2016,10,0,0,0,1088,-37.812161,144.956369
5,5,2016,10,0,0,0,1286,-37.818271,144.967062
5,5,2016,10,0,0,0,1625,-37.819031,144.954035
5,5,2016,10,0,0,0,404,-37.812227,144.962225
5,5,2016,10,0,0,0,1202,-37.81083,144.963134
5,5,2016,10,0,0,0,625,-37.825394,144.953111
5,5,2016,10,0,0,0,144,-37.814252,144.942659
5,5,2016,10,0,0,0,1237,-37.819261,144.968357
5,5,2016,10,0,0,0,864,-37.80758,144.956785
5,5,2016,10,0,0,0,183,-37.80758,144.956785
5,5,2016,10,0,0,0,425,-37.812646,144.959686
5,5,2016,10,0,0,0,434,-37.820034,144.963055
5,5,2016,10,0,0,0,665,-37.798933,144.963945
5,5,2016,10,0,0,0,1508,-37.829,144.957
5,5,2016,10,0,0,0,545,-37.818285,144.952776
5,5,2016,10,0,0,0,795,-37.809809,144.96519
5,5,2016,10,0,0,0,1470,-37.821222,144.968534
5,5,2016,10,0,0,0,278,-37.806426,144.960759
5,5,2016,10,0,0,0,57,-37.815423,144.939177
5,5,2016,10,0,0,0,166,-37.823926,144.94719
5,5,2016,11,0,0,0,626,-37.808527,144.971467
5,5,2016,11,0,0,0,3302,-37.817321,144.967349
5,5,2016,11,0,0,0,2286,-37.815058,144.966617
5,5,2016,11,0,0,0,519,-37.821407,144.968775
5,5,2016,11,0,0,0,797,-37.800473,144.964411
5,5,2016,11,0,0,0,706,-37.813076,144.968004
5,5,2016,11,0,0,0,193,-37.815372,144.974894
5,5,2016,11,0,0,0,1822,-37.817768,144.967191
5,5,2016,11,0,0,0,659,-37.812618,144.965491
5,5,2016,11,0,0,0,2038,-37.81296,144.963769
5,5,2016,11,0,0,0,165,-37.815329,144.973305
5,5,2016,11,0,0,0,476,-37.814334,144.972395
5,5,2016,11,0,0,0,737,-37.814457,144.973654
5,5,2016,11,0,0,0,502,-37.819493,144.954064
5,5,2016,11,0,0,0,291,-37.796674,144.964864
5,5,2016,11,0,0,0,347,-37.813911,144.969905
5,5,2016,11,0,0,0,1420,-37.818121,144.95728
5,5,2016,11,0,0,0,549,-37.818752,144.974262
5,5,2016,11,0,0,0,1623,-37.813887,144.964405
5,5,2016,11,0,0,0,185,-37.789285,144.968952
5,5,2016,11,0,0,0,248,-37.78881,144.965314
5,5,2016,11,0,0,0,329,-37.810551,144.970219
5,5,2016,11,0,0,0,1105,-37.815961,144.966504
5,5,2016,11,0,0,0,939,-37.812161,144.956369
5,5,2016,11,0,0,0,1487,-37.818271,144.967062
5,5,2016,11,0,0,0,1569,-37.819031,144.954035
5,5,2016,11,0,0,0,535,-37.812227,144.962225
5,5,2016,11,0,0,0,1649,-37.81083,144.963134
5,5,2016,11,0,0,0,649,-37.825394,144.953111
5,5,2016,11,0,0,0,224,-37.814252,144.942659
5,5,2016,11,0,0,0,1211,-37.819261,144.968357
5,5,2016,11,0,0,0,1119,-37.80758,144.956785
5,5,2016,11,0,0,0,202,-37.80758,144.956785
5,5,2016,11,0,0,0,455,-37.812646,144.959686
5,5,2016,11,0,0,0,500,-37.820034,144.963055
5,5,2016,11,0,0,0,641,-37.798933,144.963945
5,5,2016,11,0,0,0,1801,-37.829,144.957
5,5,2016,11,0,0,0,476,-37.818285,144.952776
5,5,2016,11,0,0,0,1073,-37.809809,144.96519
5,5,2016,11,0,0,0,1700,-37.821222,144.968534
5,5,2016,11,0,0,0,324,-37.806426,144.960759
5,5,2016,11,0,0,0,112,-37.815423,144.939177
5,5,2016,11,0,0,0,192,-37.823926,144.94719
5,5,2016,12,0,0,0,932,-37.808527,144.971467
5,5,2016,12,0,0,0,4389,-37.817321,144.967349
5,5,2016,12,0,0,0,3228,-37.815058,144.966617
5,5,2016,12,0,0,0,696,-37.821407,144.968775
5,5,2016,12,0,0,0,961,-37.800473,144.964411
5,5,2016,12,0,0,0,1307,-37.813076,144.968004
5,5,2016,12,0,0,0,305,-37.815372,144.974894
5,5,2016,12,0,0,0,2610,-37.817768,144.967191
5,5,2016,12,0,0,0,1057,-37.812618,144.965491
5,5,2016,12,0,0,0,3517,-37.81296,144.963769
5,5,2016,12,0,0,0,284,-37.815329,144.973305
5,5,2016,12,0,0,0,683,-37.814334,144.972395
5,5,2016,12,0,0,0,1520,-37.814457,144.973654
5,5,2016,12,0,0,0,1185,-37.819493,144.954064
5,5,2016,12,0,0,0,321,-37.796674,144.964864
5,5,2016,12,0,0,0,988,-37.813911,144.969905
5,5,2016,12,0,0,0,2227,-37.818121,144.95728
5,5,2016,12,0,0,0,1034,-37.818752,144.974262
5,5,2016,12,0,0,0,2928,-37.813887,144.964405
5,5,2016,12,0,0,0,334,-37.789285,144.968952
5,5,2016,12,0,0,0,351,-37.78881,144.965314
5,5,2016,12,0,0,0,745,-37.810551,144.970219
5,5,2016,12,0,0,0,1554,-37.815961,144.966504
5,5,2016,12,0,0,0,1345,-37.812161,144.956369
5,5,2016,12,0,0,0,2153,-37.818271,144.967062
5,5,2016,12,0,0,0,2484,-37.819031,144.954035
5,5,2016,12,0,0,0,990,-37.812227,144.962225
5,5,2016,12,0,0,0,2790,-37.81083,144.963134
5,5,2016,12,0,0,0,991,-37.825394,144.953111
5,5,2016,12,0,0,0,344,-37.814252,144.942659
5,5,2016,12,0,0,0,1772,-37.819261,144.968357
5,5,2016,12,0,0,0,1678,-37.80758,144.956785
5,5,2016,12,0,0,0,235,-37.80758,144.956785
5,5,2016,12,0,0,0,939,-37.812646,144.959686
5,5,2016,12,0,0,0,756,-37.820034,144.963055
5,5,2016,12,0,0,0,858,-37.798933,144.963945
5,5,2016,12,0,0,0,3177,-37.829,144.957
5,5,2016,12,0,0,0,1264,-37.818285,144.952776
5,5,2016,12,0,0,0,1980,-37.809809,144.96519
5,5,2016,12,0,0,0,1443,-37.821222,144.968534
5,5,2016,12,0,0,0,586,-37.806426,144.960759
5,5,2016,12,0,0,0,269,-37.815423,144.939177
5,5,2016,12,0,0,0,614,-37.823926,144.94719
5,5,2016,13,0,0,0,905,-37.808527,144.971467
5,5,2016,13,0,0,0,4495,-37.817321,144.967349
5,5,2016,13,0,0,0,3578,-37.815058,144.966617
5,5,2016,13,0,0,0,852,-37.821407,144.968775
5,5,2016,13,0,0,0,1024,-37.800473,144.964411
5,5,2016,13,0,0,0,1500,-37.813076,144.968004
5,5,2016,13,0,0,0,337,-37.815372,144.974894
5,5,2016,13,0,0,0,2849,-37.817768,144.967191
5,5,2016,13,0,0,0,1208,-37.812618,144.965491
5,5,2016,13,0,0,0,3898,-37.81296,144.963769
5,5,2016,13,0,0,0,379,-37.815329,144.973305
5,5,2016,13,0,0,0,742,-37.814334,144.972395
5,5,2016,13,0,0,0,1685,-37.814457,144.973654
5,5,2016,13,0,0,0,965,-37.819493,144.954064
5,5,2016,13,0,0,0,360,-37.796674,144.964864
5,5,2016,13,0,0,0,949,-37.813911,144.969905
5,5,2016,13,0,0,0,2418,-37.818121,144.95728
5,5,2016,13,0,0,0,704,-37.818752,144.974262
5,5,2016,13,0,0,0,3273,-37.813887,144.964405
5,5,2016,13,0,0,0,390,-37.789285,144.968952
5,5,2016,13,0,0,0,448,-37.78881,144.965314
5,5,2016,13,0,0,0,747,-37.810551,144.970219
5,5,2016,13,0,0,0,2028,-37.815961,144.966504
5,5,2016,13,0,0,0,1452,-37.812161,144.956369
5,5,2016,13,0,0,0,2313,-37.818271,144.967062
5,5,2016,13,0,0,0,2382,-37.819031,144.954035
5,5,2016,13,0,0,0,1089,-37.812227,144.962225
5,5,2016,13,0,0,0,3005,-37.81083,144.963134
5,5,2016,13,0,0,0,923,-37.825394,144.953111
5,5,2016,13,0,0,0,330,-37.814252,144.942659
5,5,2016,13,0,0,0,2286,-37.819261,144.968357
5,5,2016,13,0,0,0,1622,-37.80758,144.956785
5,5,2016,13,0,0,0,294,-37.80758,144.956785
5,5,2016,13,0,0,0,991,-37.812646,144.959686
5,5,2016,13,0,0,0,652,-37.820034,144.963055
5,5,2016,13,0,0,0,946,-37.798933,144.963945
5,5,2016,13,0,0,0,2910,-37.829,144.957
5,5,2016,13,0,0,0,1194,-37.818285,144.952776
5,5,2016,13,0,0,0,1960,-37.809809,144.96519
5,5,2016,13,0,0,0,2336,-37.821222,144.968534
5,5,2016,13,0,0,0,563,-37.806426,144.960759
5,5,2016,13,0,0,0,183,-37.815423,144.939177
5,5,2016,13,0,0,0,569,-37.823926,144.94719
5,5,2016,14,0,0,0,591,-37.808527,144.971467
5,5,2016,14,0,0,0,4322,-37.817321,144.967349
5,5,2016,14,0,0,0,3143,-37.815058,144.966617
5,5,2016,14,0,0,0,600,-37.821407,144.968775
5,5,2016,14,0,0,0,791,-37.800473,144.964411
5,5,2016,14,0,0,0,933,-37.813076,144.968004
5,5,2016,14,0,0,0,235,-37.815372,144.974894
5,5,2016,14,0,0,0,2531,-37.817768,144.967191
5,5,2016,14,0,0,0,951,-37.812618,144.965491
5,5,2016,14,0,0,0,2982,-37.81296,144.963769
5,5,2016,14,0,0,0,257,-37.815329,144.973305
5,5,2016,14,0,0,0,502,-37.814334,144.972395
5,5,2016,14,0,0,0,768,-37.814457,144.973654
5,5,2016,14,0,0,0,531,-37.819493,144.954064
5,5,2016,14,0,0,0,306,-37.796674,144.964864
5,5,2016,14,0,0,0,453,-37.813911,144.969905
5,5,2016,14,0,0,0,1749,-37.818121,144.95728
5,5,2016,14,0,0,0,474,-37.818752,144.974262
5,5,2016,14,0,0,0,2580,-37.813887,144.964405
5,5,2016,14,0,0,0,243,-37.789285,144.968952
5,5,2016,14,0,0,0,325,-37.78881,144.965314
5,5,2016,14,0,0,0,466,-37.810551,144.970219
5,5,2016,14,0,0,0,1722,-37.815961,144.966504
5,5,2016,14,0,0,0,1095,-37.812161,144.956369
5,5,2016,14,0,0,0,2009,-37.818271,144.967062
5,5,2016,14,0,0,0,1783,-37.819031,144.954035
5,5,2016,14,0,0,0,797,-37.812227,144.962225
5,5,2016,14,0,0,0,2413,-37.81083,144.963134
5,5,2016,14,0,0,0,818,-37.825394,144.953111
5,5,2016,14,0,0,0,200,-37.814252,144.942659
5,5,2016,14,0,0,0,1594,-37.819261,144.968357
5,5,2016,14,0,0,0,1133,-37.80758,144.956785
5,5,2016,14,0,0,0,152,-37.80758,144.956785
5,5,2016,14,0,0,0,626,-37.812646,144.959686
5,5,2016,14,0,0,0,640,-37.820034,144.963055
5,5,2016,14,0,0,0,811,-37.798933,144.963945
5,5,2016,14,0,0,0,2059,-37.829,144.957
5,5,2016,14,0,0,0,714,-37.818285,144.952776
5,5,2016,14,0,0,0,1774,-37.809809,144.96519
5,5,2016,14,0,0,0,1242,-37.821222,144.968534
5,5,2016,14,0,0,0,332,-37.806426,144.960759
5,5,2016,14,0,0,0,118,-37.815423,144.939177
5,5,2016,14,0,0,0,262,-37.823926,144.94719
5,5,2016,15,0,0,0,528,-37.808527,144.971467
5,5,2016,15,0,0,0,4630,-37.817321,144.967349
5,5,2016,15,0,0,0,3118,-37.815058,144.966617
5,5,2016,15,0,0,0,677,-37.821407,144.968775
5,5,2016,15,0,0,0,834,-37.800473,144.964411
5,5,2016,15,0,0,0,853,-37.813076,144.968004
5,5,2016,15,0,0,0,303,-37.815372,144.974894
5,5,2016,15,0,0,0,2639,-37.817768,144.967191
5,5,2016,15,0,0,0,835,-37.812618,144.965491
5,5,2016,15,0,0,0,3069,-37.81296,144.963769
5,5,2016,15,0,0,0,246,-37.815329,144.973305
5,5,2016,15,0,0,0,668,-37.814334,144.972395
5,5,2016,15,0,0,0,838,-37.814457,144.973654
5,5,2016,15,0,0,0,474,-37.819493,144.954064
5,5,2016,15,0,0,0,341,-37.796674,144.964864
5,5,2016,15,0,0,0,347,-37.813911,144.969905
5,5,2016,15,0,0,0,1311,-37.818121,144.95728
5,5,2016,15,0,0,0,364,-37.818752,144.974262
5,5,2016,15,0,0,0,2249,-37.813887,144.964405
5,5,2016,15,0,0,0,208,-37.789285,144.968952
5,5,2016,15,0,0,0,318,-37.78881,144.965314
5,5,2016,15,0,0,0,473,-37.810551,144.970219
5,5,2016,15,0,0,0,1756,-37.815961,144.966504
5,5,2016,15,0,0,0,1272,-37.812161,144.956369
5,5,2016,15,0,0,0,2005,-37.818271,144.967062
5,5,2016,15,0,0,0,2393,-37.819031,144.954035
5,5,2016,15,0,0,0,644,-37.812227,144.962225
5,5,2016,15,0,0,0,2438,-37.81083,144.963134
5,5,2016,15,0,0,0,1061,-37.825394,144.953111
5,5,2016,15,0,0,0,189,-37.814252,144.942659
5,5,2016,15,0,0,0,1787,-37.819261,144.968357
5,5,2016,15,0,0,0,831,-37.80758,144.956785
5,5,2016,15,0,0,0,191,-37.80758,144.956785
5,5,2016,15,0,0,0,486,-37.812646,144.959686
5,5,2016,15,0,0,0,671,-37.820034,144.963055
5,5,2016,15,0,0,0,900,-37.798933,144.963945
5,5,2016,15,0,0,0,2010,-37.829,144.957
5,5,2016,15,0,0,0,882,-37.818285,144.952776
5,5,2016,15,0,0,0,1739,-37.809809,144.96519
5,5,2016,15,0,0,0,1349,-37.821222,144.968534
5,5,2016,15,0,0,0,332,-37.806426,144.960759
5,5,2016,15,0,0,0,74,-37.815423,144.939177
5,5,2016,15,0,0,0,217,-37.823926,144.94719
5,5,2016,16,0,0,0,487,-37.808527,144.971467
5,5,2016,16,0,0,0,4702,-37.817321,144.967349
5,5,2016,16,0,0,0,3151,-37.815058,144.966617
5,5,2016,16,0,0,0,578,-37.821407,144.968775
5,5,2016,16,0,0,0,816,-37.800473,144.964411
5,5,2016,16,0,0,0,911,-37.813076,144.968004
5,5,2016,16,0,0,0,389,-37.815372,144.974894
5,5,2016,16,0,0,0,2921,-37.817768,144.967191
5,5,2016,16,0,0,0,842,-37.812618,144.965491
5,5,2016,16,0,0,0,3072,-37.81296,144.963769
5,5,2016,16,0,0,0,230,-37.815329,144.973305
5,5,2016,16,0,0,0,1081,-37.814334,144.972395
5,5,2016,16,0,0,0,734,-37.814457,144.973654
5,5,2016,16,0,0,0,685,-37.819493,144.954064
5,5,2016,16,0,0,0,358,-37.796674,144.964864
5,5,2016,16,0,0,0,272,-37.813911,144.969905
5,5,2016,16,0,0,0,1538,-37.818121,144.95728
5,5,2016,16,0,0,0,672,-37.818752,144.974262
5,5,2016,16,0,0,0,2471,-37.813887,144.964405
5,5,2016,16,0,0,0,216,-37.789285,144.968952
5,5,2016,16,0,0,0,273,-37.78881,144.965314
5,5,2016,16,0,0,0,437,-37.810551,144.970219
5,5,2016,16,0,0,0,2047,-37.815961,144.966504
5,5,2016,16,0,0,0,2464,-37.812161,144.956369
5,5,2016,16,0,0,0,2613,-37.818271,144.967062
5,5,2016,16,0,0,0,3398,-37.819031,144.954035
5,5,2016,16,0,0,0,790,-37.812227,144.962225
5,5,2016,16,0,0,0,2617,-37.81083,144.963134
5,5,2016,16,0,0,0,1139,-37.825394,144.953111
5,5,2016,16,0,0,0,156,-37.814252,144.942659
5,5,2016,16,0,0,0,1925,-37.819261,144.968357
5,5,2016,16,0,0,0,712,-37.80758,144.956785
5,5,2016,16,0,0,0,172,-37.80758,144.956785
5,5,2016,16,0,0,0,571,-37.812646,144.959686
5,5,2016,16,0,0,0,831,-37.820034,144.963055
5,5,2016,16,0,0,0,986,-37.798933,144.963945
5,5,2016,16,0,0,0,2401,-37.829,144.957
5,5,2016,16,0,0,0,1839,-37.818285,144.952776
5,5,2016,16,0,0,0,1959,-37.809809,144.96519
5,5,2016,16,0,0,0,1447,-37.821222,144.968534
5,5,2016,16,0,0,0,480,-37.806426,144.960759
5,5,2016,16,0,0,0,65,-37.815423,144.939177
5,5,2016,16,0,0,0,289,-37.823926,144.94719
5,5,2016,17,0,0,0,692,-37.808527,144.971467
5,5,2016,17,0,0,0,5751,-37.817321,144.967349
5,5,2016,17,0,0,0,3651,-37.815058,144.966617
5,5,2016,17,0,0,0,1048,-37.821407,144.968775
5,5,2016,17,0,0,0,977,-37.800473,144.964411
5,5,2016,17,0,0,0,1103,-37.813076,144.968004
5,5,2016,17,0,0,0,547,-37.815372,144.974894
5,5,2016,17,0,0,0,3705,-37.817768,144.967191
5,5,2016,17,0,0,0,1045,-37.812618,144.965491
5,5,2016,17,0,0,0,3771,-37.81296,144.963769
5,5,2016,17,0,0,0,354,-37.815329,144.973305
5,5,2016,17,0,0,0,1842,-37.814334,144.972395
5,5,2016,17,0,0,0,1382,-37.814457,144.973654
5,5,2016,17,0,0,0,1055,-37.819493,144.954064
5,5,2016,17,0,0,0,413,-37.796674,144.964864
5,5,2016,17,0,0,0,461,-37.813911,144.969905
5,5,2016,17,0,0,0,1423,-37.818121,144.95728
5,5,2016,17,0,0,0,910,-37.818752,144.974262
5,5,2016,17,0,0,0,2370,-37.813887,144.964405
5,5,2016,17,0,0,0,283,-37.789285,144.968952
5,5,2016,17,0,0,0,362,-37.78881,144.965314
5,5,2016,17,0,0,0,572,-37.810551,144.970219
5,5,2016,17,0,0,0,2853,-37.815961,144.966504
5,5,2016,17,0,0,0,4086,-37.812161,144.956369
5,5,2016,17,0,0,0,4715,-37.818271,144.967062
5,5,2016,17,0,0,0,4712,-37.819031,144.954035
5,5,2016,17,0,0,0,908,-37.812227,144.962225
5,5,2016,17,0,0,0,3183,-37.81083,144.963134
5,5,2016,17,0,0,0,1423,-37.825394,144.953111
5,5,2016,17,0,0,0,352,-37.814252,144.942659
5,5,2016,17,0,0,0,3683,-37.819261,144.968357
5,5,2016,17,0,0,0,775,-37.80758,144.956785
5,5,2016,17,0,0,0,204,-37.80758,144.956785
5,5,2016,17,0,0,0,758,-37.812646,144.959686
5,5,2016,17,0,0,0,1701,-37.820034,144.963055
5,5,2016,17,0,0,0,977,-37.798933,144.963945
5,5,2016,17,0,0,0,3713,-37.829,144.957
5,5,2016,17,0,0,0,2506,-37.818285,144.952776
5,5,2016,17,0,0,0,2364,-37.809809,144.96519
5,5,2016,17,0,0,0,2983,-37.821222,144.968534
5,5,2016,17,0,0,0,672,-37.806426,144.960759
5,5,2016,17,0,0,0,142,-37.815423,144.939177
5,5,2016,17,0,0,0,494,-37.823926,144.94719
5,5,2016,18,0,0,0,517,-37.808527,144.971467
5,5,2016,18,0,0,0,4823,-37.817321,144.967349
5,5,2016,18,0,0,0,3090,-37.815058,144.966617
5,5,2016,18,0,0,0,661,-37.821407,144.968775
5,5,2016,18,0,0,0,915,-37.800473,144.964411
5,5,2016,18,0,0,0,1118,-37.813076,144.968004
5,5,2016,18,0,0,0,346,-37.815372,144.974894
5,5,2016,18,0,0,0,2816,-37.817768,144.967191
5,5,2016,18,0,0,0,1142,-37.812618,144.965491
5,5,2016,18,0,0,0,2980,-37.81296,144.963769
5,5,2016,18,0,0,0,249,-37.815329,144.973305
5,5,2016,18,0,0,0,826,-37.814334,144.972395
5,5,2016,18,0,0,0,883,-37.814457,144.973654
5,5,2016,18,0,0,0,559,-37.819493,144.954064
5,5,2016,18,0,0,0,355,-37.796674,144.964864
5,5,2016,18,0,0,0,360,-37.813911,144.969905
5,5,2016,18,0,0,0,938,-37.818121,144.95728
5,5,2016,18,0,0,0,585,-37.818752,144.974262
5,5,2016,18,0,0,0,1746,-37.813887,144.964405
5,5,2016,18,0,0,0,273,-37.789285,144.968952
